Schema Element,TotalCount
http://www.wikidata.org/entity/Q10884,5
http://www.wikidata.org/entity/Q1088552,1
http://www.wikidata.org/entity/Q109,3
http://www.wikidata.org/entity/Q1090,1
http://www.wikidata.org/entity/Q10901350,38
http://www.wikidata.org/entity/Q10908,3
http://www.wikidata.org/entity/Q10918728,1
http://www.wikidata.org/entity/Q10926413,1
http://www.wikidata.org/entity/Q10931,9
http://www.wikidata.org/entity/Q1093434,2
http://www.wikidata.org/entity/Q1093580,2
http://www.wikidata.org/entity/Q1093742,2
http://www.wikidata.org/entity/Q10943,16
http://www.wikidata.org/entity/Q1094707,1
http://www.wikidata.org/entity/Q10956917,1
http://www.wikidata.org/entity/Q1097498,1
http://www.wikidata.org/entity/Q1097630,143
http://www.wikidata.org/entity/Q110,2
http://www.wikidata.org/entity/Q11002,1
http://www.wikidata.org/entity/Q11004,2
http://www.wikidata.org/entity/Q11009,1
http://www.wikidata.org/entity/Q11012,6
http://www.wikidata.org/entity/Q11019,11
http://www.wikidata.org/entity/Q11023,2
http://www.wikidata.org/entity/Q11024,1
http://www.wikidata.org/entity/Q11028,1
http://www.wikidata.org/entity/Q1103,4
http://www.wikidata.org/entity/Q11032,5
http://www.wikidata.org/entity/Q11033,2
http://www.wikidata.org/entity/Q11035,3
http://www.wikidata.org/entity/Q11042,43
http://www.wikidata.org/entity/Q11053,72
http://www.wikidata.org/entity/Q11059,2
http://www.wikidata.org/entity/Q11063,2
http://www.wikidata.org/entity/Q1107,24
http://www.wikidata.org/entity/Q11077643,1
http://www.wikidata.org/entity/Q11081,11
http://www.wikidata.org/entity/Q11085,4
http://www.wikidata.org/entity/Q11085831,4
http://www.wikidata.org/entity/Q11086742,37
http://www.wikidata.org/entity/Q110910,4
http://www.wikidata.org/entity/Q1110794,4
http://www.wikidata.org/entity/Q1111,2
http://www.wikidata.org/entity/Q111161,2
http://www.wikidata.org/entity/Q1114448,5
http://www.wikidata.org/entity/Q1114461,7
http://www.wikidata.org/entity/Q11173,249
http://www.wikidata.org/entity/Q11175039,1
http://www.wikidata.org/entity/Q11188,7
http://www.wikidata.org/entity/Q11190,8
http://www.wikidata.org/entity/Q11190742,1
http://www.wikidata.org/entity/Q11204,153
http://www.wikidata.org/entity/Q112099,5
http://www.wikidata.org/entity/Q11223800,1
http://www.wikidata.org/entity/Q1122846,8
http://www.wikidata.org/entity/Q1123431,1
http://www.wikidata.org/entity/Q1123613,2
http://www.wikidata.org/entity/Q1125341,1
http://www.wikidata.org/entity/Q1125776,1
http://www.wikidata.org/entity/Q11266439,22
http://www.wikidata.org/entity/Q11268,7
http://www.wikidata.org/entity/Q11269813,1
http://www.wikidata.org/entity/Q11279677,1
http://www.wikidata.org/entity/Q11288,1
http://www.wikidata.org/entity/Q1129066,2
http://www.wikidata.org/entity/Q11303,43
http://www.wikidata.org/entity/Q11303721,10
http://www.wikidata.org/entity/Q1130645,12
http://www.wikidata.org/entity/Q11313106,1
http://www.wikidata.org/entity/Q1131356,1
http://www.wikidata.org/entity/Q11315,1
http://www.wikidata.org/entity/Q1131696,1
http://www.wikidata.org/entity/Q11338576,2
http://www.wikidata.org/entity/Q11344,67
http://www.wikidata.org/entity/Q11345,1
http://www.wikidata.org/entity/Q1134686,1
http://www.wikidata.org/entity/Q11348,1
http://www.wikidata.org/entity/Q11351,1
http://www.wikidata.org/entity/Q1135306,2
http://www.wikidata.org/entity/Q1135639,1
http://www.wikidata.org/entity/Q11366,1
http://www.wikidata.org/entity/Q1136601,3
http://www.wikidata.org/entity/Q11369,2
http://www.wikidata.org/entity/Q1137429,1
http://www.wikidata.org/entity/Q1137554,2
http://www.wikidata.org/entity/Q11379,1
http://www.wikidata.org/entity/Q11396960,1
http://www.wikidata.org/entity/Q11397,1
http://www.wikidata.org/entity/Q11399,13
http://www.wikidata.org/entity/Q1140333,1
http://www.wikidata.org/entity/Q11404,1
http://www.wikidata.org/entity/Q11410,14
http://www.wikidata.org/entity/Q11412,33
http://www.wikidata.org/entity/Q1141323,12
http://www.wikidata.org/entity/Q11414579,2
http://www.wikidata.org/entity/Q1141499,1
http://www.wikidata.org/entity/Q11415564,4
http://www.wikidata.org/entity/Q11417,1
http://www.wikidata.org/entity/Q11418,20
http://www.wikidata.org/entity/Q11422,17
http://www.wikidata.org/entity/Q1142282,1
http://www.wikidata.org/entity/Q11423,2
http://www.wikidata.org/entity/Q11424,1113
http://www.wikidata.org/entity/Q11424604,2
http://www.wikidata.org/entity/Q11425,1
http://www.wikidata.org/entity/Q11432,61
http://www.wikidata.org/entity/Q1143267,1
http://www.wikidata.org/entity/Q11436,27
http://www.wikidata.org/entity/Q11442,1
http://www.wikidata.org/entity/Q11446,22
http://www.wikidata.org/entity/Q11448283,10
http://www.wikidata.org/entity/Q11448906,1
http://www.wikidata.org/entity/Q11451,4
http://www.wikidata.org/entity/Q1145276,2
http://www.wikidata.org/entity/Q11460,59
http://www.wikidata.org/entity/Q1146195,2
http://www.wikidata.org/entity/Q11471,2
http://www.wikidata.org/entity/Q11474,3
http://www.wikidata.org/entity/Q11488158,4
http://www.wikidata.org/entity/Q1149652,12
http://www.wikidata.org/entity/Q11500,1
http://www.wikidata.org/entity/Q1150070,1
http://www.wikidata.org/entity/Q1151005,1
http://www.wikidata.org/entity/Q11513034,44
http://www.wikidata.org/entity/Q11513337,6
http://www.wikidata.org/entity/Q11519747,1
http://www.wikidata.org/entity/Q1152135,2
http://www.wikidata.org/entity/Q11538,1
http://www.wikidata.org/entity/Q1154710,7
http://www.wikidata.org/entity/Q1155561,9
http://www.wikidata.org/entity/Q1155605,1
http://www.wikidata.org/entity/Q11563,9
http://www.wikidata.org/entity/Q1156659,2
http://www.wikidata.org/entity/Q1156741,1
http://www.wikidata.org/entity/Q1156831,1
http://www.wikidata.org/entity/Q11569986,10
http://www.wikidata.org/entity/Q11570991,2
http://www.wikidata.org/entity/Q11573,43
http://www.wikidata.org/entity/Q11574,2
http://www.wikidata.org/entity/Q11575,1
http://www.wikidata.org/entity/Q116,93
http://www.wikidata.org/entity/Q1161519,1
http://www.wikidata.org/entity/Q1162163,3
http://www.wikidata.org/entity/Q116269,1
http://www.wikidata.org/entity/Q1162751,5
http://www.wikidata.org/entity/Q11629,5
http://www.wikidata.org/entity/Q11631,99
http://www.wikidata.org/entity/Q11633,21
http://www.wikidata.org/entity/Q11634,14
http://www.wikidata.org/entity/Q11635,1
http://www.wikidata.org/entity/Q11639,6
http://www.wikidata.org/entity/Q1164267,14
http://www.wikidata.org/entity/Q1164529,3
http://www.wikidata.org/entity/Q1164847,3
http://www.wikidata.org/entity/Q11650,10
http://www.wikidata.org/entity/Q11653,1
http://www.wikidata.org/entity/Q11660,22
http://www.wikidata.org/entity/Q11661,7
http://www.wikidata.org/entity/Q11663,2
http://www.wikidata.org/entity/Q1166770,1
http://www.wikidata.org/entity/Q11687019,1
http://www.wikidata.org/entity/Q11691,36
http://www.wikidata.org/entity/Q11691318,1
http://www.wikidata.org/entity/Q11696,118
http://www.wikidata.org/entity/Q1169870,1
http://www.wikidata.org/entity/Q11701,1
http://www.wikidata.org/entity/Q11707,11
http://www.wikidata.org/entity/Q117191,1
http://www.wikidata.org/entity/Q1172284,3
http://www.wikidata.org/entity/Q1172362,1
http://www.wikidata.org/entity/Q1172486,1
http://www.wikidata.org/entity/Q1172543,1
http://www.wikidata.org/entity/Q1173065,4
http://www.wikidata.org/entity/Q11732217,1
http://www.wikidata.org/entity/Q11753232,20
http://www.wikidata.org/entity/Q11756,3
http://www.wikidata.org/entity/Q11764,1
http://www.wikidata.org/entity/Q11768,1
http://www.wikidata.org/entity/Q11781066,3
http://www.wikidata.org/entity/Q11822917,3
http://www.wikidata.org/entity/Q11828004,7
http://www.wikidata.org/entity/Q1183543,18
http://www.wikidata.org/entity/Q11850905,1
http://www.wikidata.org/entity/Q11862829,7
http://www.wikidata.org/entity/Q1186981,2
http://www.wikidata.org/entity/Q1187580,1
http://www.wikidata.org/entity/Q1187783,1
http://www.wikidata.org/entity/Q1187811,3
http://www.wikidata.org/entity/Q11879590,9
http://www.wikidata.org/entity/Q1188574,8
http://www.wikidata.org/entity/Q11900058,19
http://www.wikidata.org/entity/Q1190554,180
http://www.wikidata.org/entity/Q1191549,3
http://www.wikidata.org/entity/Q1192539,2
http://www.wikidata.org/entity/Q11946202,3
http://www.wikidata.org/entity/Q1194951,2
http://www.wikidata.org/entity/Q1196071,13
http://www.wikidata.org/entity/Q1196645,5
http://www.wikidata.org/entity/Q1197685,3
http://www.wikidata.org/entity/Q1198122,1
http://www.wikidata.org/entity/Q120,3
http://www.wikidata.org/entity/Q12004,3
http://www.wikidata.org/entity/Q1200957,8
http://www.wikidata.org/entity/Q12014035,3
http://www.wikidata.org/entity/Q12014207,1
http://www.wikidata.org/entity/Q12024,9
http://www.wikidata.org/entity/Q12039044,1
http://www.wikidata.org/entity/Q12039539,1
http://www.wikidata.org/entity/Q1204262,1
http://www.wikidata.org/entity/Q1207465,1
http://www.wikidata.org/entity/Q1207505,4
http://www.wikidata.org/entity/Q12078,48
http://www.wikidata.org/entity/Q12097,33
http://www.wikidata.org/entity/Q12106,1
http://www.wikidata.org/entity/Q12107,3
http://www.wikidata.org/entity/Q121117,43
http://www.wikidata.org/entity/Q1211297,1
http://www.wikidata.org/entity/Q12125,1
http://www.wikidata.org/entity/Q12131,21
http://www.wikidata.org/entity/Q1213296,1
http://www.wikidata.org/entity/Q121359,3
http://www.wikidata.org/entity/Q12136,66
http://www.wikidata.org/entity/Q12138,1
http://www.wikidata.org/entity/Q12139612,4
http://www.wikidata.org/entity/Q12140,71
http://www.wikidata.org/entity/Q12152,1
http://www.wikidata.org/entity/Q12156,18
http://www.wikidata.org/entity/Q121594,5
http://www.wikidata.org/entity/Q121702,1
http://www.wikidata.org/entity/Q121842,3
http://www.wikidata.org/entity/Q12187,1
http://www.wikidata.org/entity/Q121916,2
http://www.wikidata.org/entity/Q12195,7
http://www.wikidata.org/entity/Q12199,14
http://www.wikidata.org/entity/Q121998,15
http://www.wikidata.org/entity/Q122,1
http://www.wikidata.org/entity/Q12200,1
http://www.wikidata.org/entity/Q12202,1
http://www.wikidata.org/entity/Q12204,4
http://www.wikidata.org/entity/Q12206,2
http://www.wikidata.org/entity/Q1221156,42
http://www.wikidata.org/entity/Q12214,2
http://www.wikidata.org/entity/Q122224,1
http://www.wikidata.org/entity/Q12223,3
http://www.wikidata.org/entity/Q12271,1
http://www.wikidata.org/entity/Q12280,57
http://www.wikidata.org/entity/Q1228895,1
http://www.wikidata.org/entity/Q1229071,1
http://www.wikidata.org/entity/Q1229611,6
http://www.wikidata.org/entity/Q1229924,1
http://www.wikidata.org/entity/Q123,6
http://www.wikidata.org/entity/Q12301128,2
http://www.wikidata.org/entity/Q12308941,43
http://www.wikidata.org/entity/Q12323,35
http://www.wikidata.org/entity/Q123266,2
http://www.wikidata.org/entity/Q1233637,2
http://www.wikidata.org/entity/Q12337,1
http://www.wikidata.org/entity/Q1234,2
http://www.wikidata.org/entity/Q123414,1
http://www.wikidata.org/entity/Q1234255,2
http://www.wikidata.org/entity/Q1234547,1
http://www.wikidata.org/entity/Q1234713,4
http://www.wikidata.org/entity/Q123480,2
http://www.wikidata.org/entity/Q123509,2
http://www.wikidata.org/entity/Q123577,1
http://www.wikidata.org/entity/Q12362622,4
http://www.wikidata.org/entity/Q123705,11
http://www.wikidata.org/entity/Q1238570,1
http://www.wikidata.org/entity/Q124,1
http://www.wikidata.org/entity/Q12405827,2
http://www.wikidata.org/entity/Q1240821,6
http://www.wikidata.org/entity/Q1241356,1
http://www.wikidata.org/entity/Q124282,2
http://www.wikidata.org/entity/Q124407,2
http://www.wikidata.org/entity/Q1244890,2
http://www.wikidata.org/entity/Q12479774,1
http://www.wikidata.org/entity/Q12483,1
http://www.wikidata.org/entity/Q1248784,185
http://www.wikidata.org/entity/Q12488913,1
http://www.wikidata.org/entity/Q124964,4
http://www.wikidata.org/entity/Q12503,81
http://www.wikidata.org/entity/Q12507,8
http://www.wikidata.org/entity/Q12518,7
http://www.wikidata.org/entity/Q125191,28
http://www.wikidata.org/entity/Q12538706,1
http://www.wikidata.org/entity/Q1254773,5
http://www.wikidata.org/entity/Q1254933,2
http://www.wikidata.org/entity/Q125576,2
http://www.wikidata.org/entity/Q1255921,1
http://www.wikidata.org/entity/Q1256296,1
http://www.wikidata.org/entity/Q1257167,15
http://www.wikidata.org/entity/Q125928,46
http://www.wikidata.org/entity/Q1259917,17
http://www.wikidata.org/entity/Q1260006,1
http://www.wikidata.org/entity/Q1260524,2
http://www.wikidata.org/entity/Q1261214,2
http://www.wikidata.org/entity/Q1261499,2
http://www.wikidata.org/entity/Q12643856,2
http://www.wikidata.org/entity/Q1266818,1
http://www.wikidata.org/entity/Q1266946,1
http://www.wikidata.org/entity/Q126701,1
http://www.wikidata.org/entity/Q1267611,1
http://www.wikidata.org/entity/Q126793,4
http://www.wikidata.org/entity/Q126807,5
http://www.wikidata.org/entity/Q12684,20
http://www.wikidata.org/entity/Q1268865,5
http://www.wikidata.org/entity/Q1269299,35
http://www.wikidata.org/entity/Q127,1
http://www.wikidata.org/entity/Q127076,1
http://www.wikidata.org/entity/Q12712989,1
http://www.wikidata.org/entity/Q1271511,4
http://www.wikidata.org/entity/Q12720953,10
http://www.wikidata.org/entity/Q12737077,99
http://www.wikidata.org/entity/Q127418,4
http://www.wikidata.org/entity/Q127448,62
http://www.wikidata.org/entity/Q12760,1
http://www.wikidata.org/entity/Q12772052,2
http://www.wikidata.org/entity/Q12773225,22
http://www.wikidata.org/entity/Q1278335,11
http://www.wikidata.org/entity/Q127849,6
http://www.wikidata.org/entity/Q12791,2
http://www.wikidata.org/entity/Q12796,23
http://www.wikidata.org/entity/Q12802,12
http://www.wikidata.org/entity/Q128093,3
http://www.wikidata.org/entity/Q128124,13
http://www.wikidata.org/entity/Q12813115,23
http://www.wikidata.org/entity/Q1281618,116
http://www.wikidata.org/entity/Q1285463,16
http://www.wikidata.org/entity/Q12857432,4
http://www.wikidata.org/entity/Q128581,3
http://www.wikidata.org/entity/Q128709,1
http://www.wikidata.org/entity/Q1288520,16
http://www.wikidata.org/entity/Q129104,1
http://www.wikidata.org/entity/Q1291195,1
http://www.wikidata.org/entity/Q1292119,1
http://www.wikidata.org/entity/Q129324,1
http://www.wikidata.org/entity/Q1294787,3
http://www.wikidata.org/entity/Q129535,1
http://www.wikidata.org/entity/Q12973014,7
http://www.wikidata.org/entity/Q1297322,9
http://www.wikidata.org/entity/Q130003,6
http://www.wikidata.org/entity/Q1301371,18
http://www.wikidata.org/entity/Q130232,1
http://www.wikidata.org/entity/Q1302471,4
http://www.wikidata.org/entity/Q13027888,2
http://www.wikidata.org/entity/Q130352,1
http://www.wikidata.org/entity/Q130436,17
http://www.wikidata.org/entity/Q1306755,51
http://www.wikidata.org/entity/Q1307214,1
http://www.wikidata.org/entity/Q1307560,5
http://www.wikidata.org/entity/Q13085,1
http://www.wikidata.org/entity/Q130878,1
http://www.wikidata.org/entity/Q1309431,14
http://www.wikidata.org/entity/Q13099586,1
http://www.wikidata.org/entity/Q131,3
http://www.wikidata.org/entity/Q13100073,18
http://www.wikidata.org/entity/Q131093,1
http://www.wikidata.org/entity/Q1311,1
http://www.wikidata.org/entity/Q131105,1
http://www.wikidata.org/entity/Q131110,9
http://www.wikidata.org/entity/Q131186,1
http://www.wikidata.org/entity/Q1311958,8
http://www.wikidata.org/entity/Q1312,3
http://www.wikidata.org/entity/Q131226,1
http://www.wikidata.org/entity/Q131269,1
http://www.wikidata.org/entity/Q131276,1
http://www.wikidata.org/entity/Q131288,1
http://www.wikidata.org/entity/Q1314,15
http://www.wikidata.org/entity/Q131436,7
http://www.wikidata.org/entity/Q131449,3
http://www.wikidata.org/entity/Q13147,4
http://www.wikidata.org/entity/Q131480,1
http://www.wikidata.org/entity/Q131524,7
http://www.wikidata.org/entity/Q131539,1
http://www.wikidata.org/entity/Q131541,1
http://www.wikidata.org/entity/Q131569,4
http://www.wikidata.org/entity/Q131656,1
http://www.wikidata.org/entity/Q131669,113
http://www.wikidata.org/entity/Q1317260,1
http://www.wikidata.org/entity/Q131734,7
http://www.wikidata.org/entity/Q131746,2
http://www.wikidata.org/entity/Q131748,1
http://www.wikidata.org/entity/Q1318558,5
http://www.wikidata.org/entity/Q131877,4
http://www.wikidata.org/entity/Q1318941,7
http://www.wikidata.org/entity/Q132,5
http://www.wikidata.org/entity/Q1320217,3
http://www.wikidata.org/entity/Q132050,1
http://www.wikidata.org/entity/Q1321,60
http://www.wikidata.org/entity/Q13212489,1
http://www.wikidata.org/entity/Q13217644,3
http://www.wikidata.org/entity/Q13217683,66
http://www.wikidata.org/entity/Q13218630,95
http://www.wikidata.org/entity/Q13219587,5
http://www.wikidata.org/entity/Q1321960,3
http://www.wikidata.org/entity/Q13219666,173
http://www.wikidata.org/entity/Q1322005,1
http://www.wikidata.org/entity/Q13220204,43
http://www.wikidata.org/entity/Q1322263,9
http://www.wikidata.org/entity/Q132241,26
http://www.wikidata.org/entity/Q13226383,2
http://www.wikidata.org/entity/Q13226541,1
http://www.wikidata.org/entity/Q13228,1
http://www.wikidata.org/entity/Q13233,3
http://www.wikidata.org/entity/Q13235160,1
http://www.wikidata.org/entity/Q132377,1
http://www.wikidata.org/entity/Q132438,1
http://www.wikidata.org/entity/Q13276,3
http://www.wikidata.org/entity/Q132781,4
http://www.wikidata.org/entity/Q132783,1
http://www.wikidata.org/entity/Q132821,1
http://www.wikidata.org/entity/Q132874,6
http://www.wikidata.org/entity/Q13290,1
http://www.wikidata.org/entity/Q1329623,1
http://www.wikidata.org/entity/Q133,1
http://www.wikidata.org/entity/Q13302,1
http://www.wikidata.org/entity/Q1330336,2
http://www.wikidata.org/entity/Q133056,5
http://www.wikidata.org/entity/Q1331380,47
http://www.wikidata.org/entity/Q133153,4
http://www.wikidata.org/entity/Q13317,1
http://www.wikidata.org/entity/Q133250,2
http://www.wikidata.org/entity/Q133327,1
http://www.wikidata.org/entity/Q133346,1
http://www.wikidata.org/entity/Q1334294,2
http://www.wikidata.org/entity/Q13357858,12
http://www.wikidata.org/entity/Q13360155,1
http://www.wikidata.org/entity/Q13360264,1
http://www.wikidata.org/entity/Q13360692,1
http://www.wikidata.org/entity/Q13381863,1
http://www.wikidata.org/entity/Q13382576,14
http://www.wikidata.org/entity/Q13390680,2
http://www.wikidata.org/entity/Q1339195,183
http://www.wikidata.org/entity/Q13393265,3
http://www.wikidata.org/entity/Q13396669,7
http://www.wikidata.org/entity/Q134,7
http://www.wikidata.org/entity/Q13402009,8
http://www.wikidata.org/entity/Q134032,1
http://www.wikidata.org/entity/Q134041,1
http://www.wikidata.org/entity/Q13405588,1
http://www.wikidata.org/entity/Q1340643,9
http://www.wikidata.org/entity/Q13406463,98
http://www.wikidata.org/entity/Q13406554,14
http://www.wikidata.org/entity/Q13408009,4
http://www.wikidata.org/entity/Q13414953,6
http://www.wikidata.org/entity/Q13415036,2
http://www.wikidata.org/entity/Q134152,1
http://www.wikidata.org/entity/Q134161,8
http://www.wikidata.org/entity/Q13416354,1
http://www.wikidata.org/entity/Q13418253,6
http://www.wikidata.org/entity/Q134205,9
http://www.wikidata.org/entity/Q13423499,1
http://www.wikidata.org/entity/Q134307,3
http://www.wikidata.org/entity/Q134390,1
http://www.wikidata.org/entity/Q13439060,1
http://www.wikidata.org/entity/Q1343997,1
http://www.wikidata.org/entity/Q1344,21
http://www.wikidata.org/entity/Q13442814,372
http://www.wikidata.org/entity/Q134447,31
http://www.wikidata.org/entity/Q134556,274
http://www.wikidata.org/entity/Q134560,3
http://www.wikidata.org/entity/Q134626,1
http://www.wikidata.org/entity/Q1346408,1
http://www.wikidata.org/entity/Q13471665,3
http://www.wikidata.org/entity/Q13473501,1
http://www.wikidata.org/entity/Q134768,3
http://www.wikidata.org/entity/Q13479982,4
http://www.wikidata.org/entity/Q134808,3
http://www.wikidata.org/entity/Q134856,1
http://www.wikidata.org/entity/Q134862,1
http://www.wikidata.org/entity/Q1349648,11
http://www.wikidata.org/entity/Q135,4
http://www.wikidata.org/entity/Q1350189,1
http://www.wikidata.org/entity/Q1352230,1
http://www.wikidata.org/entity/Q13527031,1
http://www.wikidata.org/entity/Q13528155,1
http://www.wikidata.org/entity/Q13533432,1
http://www.wikidata.org/entity/Q1356230,111
http://www.wikidata.org/entity/Q1357761,2
http://www.wikidata.org/entity/Q1357964,2
http://www.wikidata.org/entity/Q1358,3
http://www.wikidata.org/entity/Q13580385,4
http://www.wikidata.org/entity/Q13582281,1
http://www.wikidata.org/entity/Q13590141,1
http://www.wikidata.org/entity/Q13593818,56
http://www.wikidata.org/entity/Q136,4
http://www.wikidata.org/entity/Q1360,1
http://www.wikidata.org/entity/Q1361086,1
http://www.wikidata.org/entity/Q1361758,5
http://www.wikidata.org/entity/Q1362233,3
http://www.wikidata.org/entity/Q1362483,8
http://www.wikidata.org/entity/Q1364,4
http://www.wikidata.org/entity/Q1364150,2
http://www.wikidata.org/entity/Q1365891,1
http://www.wikidata.org/entity/Q1366112,2
http://www.wikidata.org/entity/Q13667380,1
http://www.wikidata.org/entity/Q1367,6
http://www.wikidata.org/entity/Q13679,2
http://www.wikidata.org/entity/Q1368,1
http://www.wikidata.org/entity/Q136822,6
http://www.wikidata.org/entity/Q13698,1
http://www.wikidata.org/entity/Q137,5
http://www.wikidata.org/entity/Q1370598,163
http://www.wikidata.org/entity/Q1371150,2
http://www.wikidata.org/entity/Q1371378,1
http://www.wikidata.org/entity/Q1375749,2
http://www.wikidata.org/entity/Q137773,69
