Schema Element,TotalCount
http://www.wikidata.org/entity/Q1006079,1
http://www.wikidata.org/entity/Q1006082,1
http://www.wikidata.org/entity/Q1006160,1
http://www.wikidata.org/entity/Q1006283,1
http://www.wikidata.org/entity/Q1006311,3
http://www.wikidata.org/entity/Q1006349,2
http://www.wikidata.org/entity/Q1006360,1
http://www.wikidata.org/entity/Q1006365,1
http://www.wikidata.org/entity/Q1006421,1
http://www.wikidata.org/entity/Q1006573,1
http://www.wikidata.org/entity/Q1006612,1
http://www.wikidata.org/entity/Q1006644,1
http://www.wikidata.org/entity/Q1006733,1
http://www.wikidata.org/entity/Q1006835,1
http://www.wikidata.org/entity/Q1006876,9
http://www.wikidata.org/entity/Q1007114,1
http://www.wikidata.org/entity/Q1007122,2
http://www.wikidata.org/entity/Q1007164,1
http://www.wikidata.org/entity/Q1007311,1
http://www.wikidata.org/entity/Q1007356,10
http://www.wikidata.org/entity/Q1007767,1
http://www.wikidata.org/entity/Q1007870,124
http://www.wikidata.org/entity/Q1008803,9
http://www.wikidata.org/entity/Q10090,2
http://www.wikidata.org/entity/Q1009216,1
http://www.wikidata.org/entity/Q1009249,9
http://www.wikidata.org/entity/Q1009272,1
http://www.wikidata.org/entity/Q1009371,2
http://www.wikidata.org/entity/Q1009623,1
http://www.wikidata.org/entity/Q1009641,6
http://www.wikidata.org/entity/Q1010155,4
http://www.wikidata.org/entity/Q101065,6
http://www.wikidata.org/entity/Q101072,6
http://www.wikidata.org/entity/Q101081,6
http://www.wikidata.org/entity/Q1011110,2
http://www.wikidata.org/entity/Q1011547,2
http://www.wikidata.org/entity/Q1011643,1
http://www.wikidata.org/entity/Q101244,1
http://www.wikidata.org/entity/Q101274,1
http://www.wikidata.org/entity/Q101333,11
http://www.wikidata.org/entity/Q101352,12871
http://www.wikidata.org/entity/Q1013818,1
http://www.wikidata.org/entity/Q101401,16
http://www.wikidata.org/entity/Q10145,3
http://www.wikidata.org/entity/Q101487,42
http://www.wikidata.org/entity/Q1014927,1
http://www.wikidata.org/entity/Q1014933,1
http://www.wikidata.org/entity/Q101497,39
http://www.wikidata.org/entity/Q1015103,1
http://www.wikidata.org/entity/Q1015136,1
http://www.wikidata.org/entity/Q1015163,8
http://www.wikidata.org/entity/Q1015325,3
http://www.wikidata.org/entity/Q1015644,1
http://www.wikidata.org/entity/Q101600,6
http://www.wikidata.org/entity/Q101609,6
http://www.wikidata.org/entity/Q101659,18
http://www.wikidata.org/entity/Q101674,1
http://www.wikidata.org/entity/Q1016853,1
http://www.wikidata.org/entity/Q101687,15
http://www.wikidata.org/entity/Q1017239,1
http://www.wikidata.org/entity/Q1017324,1
http://www.wikidata.org/entity/Q1017546,11
http://www.wikidata.org/entity/Q1017621,1
http://www.wikidata.org/entity/Q10177,1
http://www.wikidata.org/entity/Q101843,7
http://www.wikidata.org/entity/Q101849,3
http://www.wikidata.org/entity/Q101896,11
http://www.wikidata.org/entity/Q101929,11
http://www.wikidata.org/entity/Q1019352,2
http://www.wikidata.org/entity/Q101965,11
http://www.wikidata.org/entity/Q101971,10
http://www.wikidata.org/entity/Q101991,4
http://www.wikidata.org/entity/Q101998,3
http://www.wikidata.org/entity/Q1019982,2
http://www.wikidata.org/entity/Q1020018,1
http://www.wikidata.org/entity/Q1020052,2
http://www.wikidata.org/entity/Q102014,1
http://www.wikidata.org/entity/Q1020491,1
http://www.wikidata.org/entity/Q102059,3
http://www.wikidata.org/entity/Q1020618,1
http://www.wikidata.org/entity/Q102066,4
http://www.wikidata.org/entity/Q1020767,7
http://www.wikidata.org/entity/Q102083,5
http://www.wikidata.org/entity/Q102090,2
http://www.wikidata.org/entity/Q1020994,9
http://www.wikidata.org/entity/Q10210,11
http://www.wikidata.org/entity/Q1021096,2
http://www.wikidata.org/entity/Q1021106,2
http://www.wikidata.org/entity/Q1021128,9
http://www.wikidata.org/entity/Q1021233,1
http://www.wikidata.org/entity/Q1021290,1
http://www.wikidata.org/entity/Q1021386,3
http://www.wikidata.org/entity/Q1021488,2
http://www.wikidata.org/entity/Q102151,1
http://www.wikidata.org/entity/Q1021645,13
http://www.wikidata.org/entity/Q102165,2
http://www.wikidata.org/entity/Q1021686,1
http://www.wikidata.org/entity/Q1021711,14
http://www.wikidata.org/entity/Q102205,1
http://www.wikidata.org/entity/Q1022147,2
http://www.wikidata.org/entity/Q1022270,2
http://www.wikidata.org/entity/Q102231,2
http://www.wikidata.org/entity/Q1022469,2
http://www.wikidata.org/entity/Q1022626,1
http://www.wikidata.org/entity/Q1022638,1
http://www.wikidata.org/entity/Q1022718,12
http://www.wikidata.org/entity/Q1022867,24
http://www.wikidata.org/entity/Q1023097,3
http://www.wikidata.org/entity/Q1023340,11
http://www.wikidata.org/entity/Q1023370,1
http://www.wikidata.org/entity/Q1023529,1
http://www.wikidata.org/entity/Q102356,1
http://www.wikidata.org/entity/Q102397,2
http://www.wikidata.org/entity/Q1024155,11
http://www.wikidata.org/entity/Q1024275,1
http://www.wikidata.org/entity/Q1024412,1
http://www.wikidata.org/entity/Q1024754,1
http://www.wikidata.org/entity/Q102496,15
http://www.wikidata.org/entity/Q102500,4
http://www.wikidata.org/entity/Q1025017,3
http://www.wikidata.org/entity/Q1025116,7
http://www.wikidata.org/entity/Q102532,2
http://www.wikidata.org/entity/Q102538,37
http://www.wikidata.org/entity/Q1025846,6
http://www.wikidata.org/entity/Q1025949,1
http://www.wikidata.org/entity/Q1025961,1
http://www.wikidata.org/entity/Q1026,3
http://www.wikidata.org/entity/Q1026040,3
http://www.wikidata.org/entity/Q102626,3
http://www.wikidata.org/entity/Q10265536,1
http://www.wikidata.org/entity/Q10265550,12
http://www.wikidata.org/entity/Q10267336,9
http://www.wikidata.org/entity/Q10267490,1
http://www.wikidata.org/entity/Q1026858,1
http://www.wikidata.org/entity/Q102686,1
http://www.wikidata.org/entity/Q10269077,1
http://www.wikidata.org/entity/Q1027031,1
http://www.wikidata.org/entity/Q10270932,1
http://www.wikidata.org/entity/Q10271630,14
http://www.wikidata.org/entity/Q102720,15
http://www.wikidata.org/entity/Q10273077,1
http://www.wikidata.org/entity/Q102742,3
http://www.wikidata.org/entity/Q1027471,6
http://www.wikidata.org/entity/Q1027825,1
http://www.wikidata.org/entity/Q102786,12
http://www.wikidata.org/entity/Q1027879,24
http://www.wikidata.org/entity/Q102798,2
http://www.wikidata.org/entity/Q1027995,12
http://www.wikidata.org/entity/Q1028181,111
http://www.wikidata.org/entity/Q10282,3
http://www.wikidata.org/entity/Q10283002,8
http://www.wikidata.org/entity/Q10283140,3
http://www.wikidata.org/entity/Q10283556,3
http://www.wikidata.org/entity/Q102836,1
http://www.wikidata.org/entity/Q10288894,1
http://www.wikidata.org/entity/Q10289,5
http://www.wikidata.org/entity/Q1028939,3
http://www.wikidata.org/entity/Q1029013,1
http://www.wikidata.org/entity/Q10290214,2
http://www.wikidata.org/entity/Q10290435,1
http://www.wikidata.org/entity/Q1029123,3
http://www.wikidata.org/entity/Q102932,5
http://www.wikidata.org/entity/Q10294,12
http://www.wikidata.org/entity/Q10296658,1
http://www.wikidata.org/entity/Q1029751,1
http://www.wikidata.org/entity/Q10298203,1
http://www.wikidata.org/entity/Q1030034,2
http://www.wikidata.org/entity/Q1030048,1
http://www.wikidata.org/entity/Q10300916,1
http://www.wikidata.org/entity/Q1030097,1
http://www.wikidata.org/entity/Q1030320,1
http://www.wikidata.org/entity/Q1030329,2
http://www.wikidata.org/entity/Q1030403,8
http://www.wikidata.org/entity/Q103076,11
http://www.wikidata.org/entity/Q1030814,1
http://www.wikidata.org/entity/Q1031297,2
http://www.wikidata.org/entity/Q10314696,1
http://www.wikidata.org/entity/Q1031536,11
http://www.wikidata.org/entity/Q10316200,1
http://www.wikidata.org/entity/Q103163,7
http://www.wikidata.org/entity/Q1031639,3
http://www.wikidata.org/entity/Q103177,12
http://www.wikidata.org/entity/Q1031787,3
http://www.wikidata.org/entity/Q103184,4
http://www.wikidata.org/entity/Q1032022,1
http://www.wikidata.org/entity/Q1032130,1
http://www.wikidata.org/entity/Q1032155,1
http://www.wikidata.org/entity/Q103223,2
http://www.wikidata.org/entity/Q1032264,1
http://www.wikidata.org/entity/Q103230,5
http://www.wikidata.org/entity/Q1032349,2
http://www.wikidata.org/entity/Q1032372,2
http://www.wikidata.org/entity/Q1032557,1
http://www.wikidata.org/entity/Q1032723,1
http://www.wikidata.org/entity/Q1032833,1
http://www.wikidata.org/entity/Q10330441,1
http://www.wikidata.org/entity/Q1033074,1
http://www.wikidata.org/entity/Q10331907,3
http://www.wikidata.org/entity/Q10332876,1
http://www.wikidata.org/entity/Q10332881,1
http://www.wikidata.org/entity/Q1033744,1
http://www.wikidata.org/entity/Q1033810,2
http://www.wikidata.org/entity/Q10338291,1
http://www.wikidata.org/entity/Q1033876,2
http://www.wikidata.org/entity/Q1033891,5
http://www.wikidata.org/entity/Q1033951,3
http://www.wikidata.org/entity/Q1034047,9
http://www.wikidata.org/entity/Q1034198,3
http://www.wikidata.org/entity/Q1034411,9
http://www.wikidata.org/entity/Q103459,7
http://www.wikidata.org/entity/Q1034620,11
http://www.wikidata.org/entity/Q1034774,1
http://www.wikidata.org/entity/Q103480,1
http://www.wikidata.org/entity/Q1034941,1
http://www.wikidata.org/entity/Q103495,29
http://www.wikidata.org/entity/Q10349628,1
http://www.wikidata.org/entity/Q1035022,3
http://www.wikidata.org/entity/Q103510,9
http://www.wikidata.org/entity/Q1035294,1
http://www.wikidata.org/entity/Q103537,1
http://www.wikidata.org/entity/Q10354783,1
http://www.wikidata.org/entity/Q10355826,1
http://www.wikidata.org/entity/Q1035645,11
http://www.wikidata.org/entity/Q1035830,1
http://www.wikidata.org/entity/Q10358728,1
http://www.wikidata.org/entity/Q1035954,4
http://www.wikidata.org/entity/Q10359762,1
http://www.wikidata.org/entity/Q10361123,2
http://www.wikidata.org/entity/Q1036289,1
http://www.wikidata.org/entity/Q103632,1
http://www.wikidata.org/entity/Q1036344,2
http://www.wikidata.org/entity/Q1036403,10
http://www.wikidata.org/entity/Q1036511,4
http://www.wikidata.org/entity/Q1036629,1
http://www.wikidata.org/entity/Q103665,6
http://www.wikidata.org/entity/Q10366773,2
http://www.wikidata.org/entity/Q1036696,12
http://www.wikidata.org/entity/Q10368615,1
http://www.wikidata.org/entity/Q10369211,1
http://www.wikidata.org/entity/Q10373548,1
http://www.wikidata.org/entity/Q10374501,1
http://www.wikidata.org/entity/Q10374541,1
http://www.wikidata.org/entity/Q10374566,1
http://www.wikidata.org/entity/Q10374567,1
http://www.wikidata.org/entity/Q10374568,1
http://www.wikidata.org/entity/Q10374569,1
http://www.wikidata.org/entity/Q10374571,1
http://www.wikidata.org/entity/Q10377702,1
http://www.wikidata.org/entity/Q1037810,1
http://www.wikidata.org/entity/Q1037852,2
http://www.wikidata.org/entity/Q10379,6
http://www.wikidata.org/entity/Q1037904,1
http://www.wikidata.org/entity/Q10379632,1
http://www.wikidata.org/entity/Q10379677,3
http://www.wikidata.org/entity/Q1038,1
http://www.wikidata.org/entity/Q103808,1
http://www.wikidata.org/entity/Q1038158,1
http://www.wikidata.org/entity/Q103817,7
http://www.wikidata.org/entity/Q10383488,1
http://www.wikidata.org/entity/Q10384,1
http://www.wikidata.org/entity/Q10384029,5
http://www.wikidata.org/entity/Q10385004,1
http://www.wikidata.org/entity/Q10387685,6
http://www.wikidata.org/entity/Q10387689,6
http://www.wikidata.org/entity/Q10387767,1
http://www.wikidata.org/entity/Q103896,5
http://www.wikidata.org/entity/Q10389811,1
http://www.wikidata.org/entity/Q10390031,1
http://www.wikidata.org/entity/Q103903,3
http://www.wikidata.org/entity/Q1039099,2
http://www.wikidata.org/entity/Q1039402,1
http://www.wikidata.org/entity/Q10395585,1
http://www.wikidata.org/entity/Q1039633,1
http://www.wikidata.org/entity/Q1039642,2
http://www.wikidata.org/entity/Q1039648,1
http://www.wikidata.org/entity/Q1039666,1
http://www.wikidata.org/entity/Q10398273,3
http://www.wikidata.org/entity/Q104021,15
http://www.wikidata.org/entity/Q1040214,1
http://www.wikidata.org/entity/Q1040374,2
http://www.wikidata.org/entity/Q104053,3
http://www.wikidata.org/entity/Q10405656,1
http://www.wikidata.org/entity/Q10405657,1
http://www.wikidata.org/entity/Q10405668,1
http://www.wikidata.org/entity/Q1040689,9
http://www.wikidata.org/entity/Q104083,29
http://www.wikidata.org/entity/Q104085,1
http://www.wikidata.org/entity/Q10411887,8
http://www.wikidata.org/entity/Q1041205,9
http://www.wikidata.org/entity/Q1041225,1
http://www.wikidata.org/entity/Q104157,27
http://www.wikidata.org/entity/Q1041638,1
http://www.wikidata.org/entity/Q10416961,24
http://www.wikidata.org/entity/Q10417670,3
http://www.wikidata.org/entity/Q10420711,1
http://www.wikidata.org/entity/Q104212,2
http://www.wikidata.org/entity/Q10422442,2
http://www.wikidata.org/entity/Q104225,1
http://www.wikidata.org/entity/Q1042266,1
http://www.wikidata.org/entity/Q1042490,3
http://www.wikidata.org/entity/Q104251,12
http://www.wikidata.org/entity/Q10426,1
http://www.wikidata.org/entity/Q10426040,1
http://www.wikidata.org/entity/Q10427676,2
http://www.wikidata.org/entity/Q10429090,1
http://www.wikidata.org/entity/Q1042979,4
http://www.wikidata.org/entity/Q10430111,1
http://www.wikidata.org/entity/Q10430157,1
http://www.wikidata.org/entity/Q10431511,1
http://www.wikidata.org/entity/Q104319,2
http://www.wikidata.org/entity/Q1043197,4
http://www.wikidata.org/entity/Q1043220,2
http://www.wikidata.org/entity/Q10432784,1
http://www.wikidata.org/entity/Q10433493,3
http://www.wikidata.org/entity/Q1043452,7
http://www.wikidata.org/entity/Q1043622,3
http://www.wikidata.org/entity/Q10436265,2
http://www.wikidata.org/entity/Q104363,4
http://www.wikidata.org/entity/Q1043639,2
http://www.wikidata.org/entity/Q10438042,1
http://www.wikidata.org/entity/Q10438274,1
http://www.wikidata.org/entity/Q10438410,1
http://www.wikidata.org/entity/Q10438653,1
http://www.wikidata.org/entity/Q1043939,1
http://www.wikidata.org/entity/Q1044124,2
http://www.wikidata.org/entity/Q1044181,7
http://www.wikidata.org/entity/Q1044204,1
http://www.wikidata.org/entity/Q1044408,4
http://www.wikidata.org/entity/Q1044427,2
http://www.wikidata.org/entity/Q104444,1
http://www.wikidata.org/entity/Q1044478,1
http://www.wikidata.org/entity/Q1044551,2
http://www.wikidata.org/entity/Q1044749,3
http://www.wikidata.org/entity/Q1044880,6
http://www.wikidata.org/entity/Q104493,9
http://www.wikidata.org/entity/Q104499,1
http://www.wikidata.org/entity/Q104526,4
http://www.wikidata.org/entity/Q1045481,6
http://www.wikidata.org/entity/Q104555,3
http://www.wikidata.org/entity/Q1045593,1
http://www.wikidata.org/entity/Q1045608,4
http://www.wikidata.org/entity/Q104567,2
http://www.wikidata.org/entity/Q1045782,2
http://www.wikidata.org/entity/Q1045785,1
http://www.wikidata.org/entity/Q1045860,1
http://www.wikidata.org/entity/Q1045984,1
http://www.wikidata.org/entity/Q1046,2
http://www.wikidata.org/entity/Q1046088,8
http://www.wikidata.org/entity/Q10460934,1
http://www.wikidata.org/entity/Q1046315,30
http://www.wikidata.org/entity/Q104641,11
http://www.wikidata.org/entity/Q1046481,3
http://www.wikidata.org/entity/Q1046648,2
http://www.wikidata.org/entity/Q1046763,1
http://www.wikidata.org/entity/Q1046788,3
http://www.wikidata.org/entity/Q104680,3
http://www.wikidata.org/entity/Q104692,1
http://www.wikidata.org/entity/Q104698,2
http://www.wikidata.org/entity/Q1047113,12
http://www.wikidata.org/entity/Q1047213,1
http://www.wikidata.org/entity/Q1047299,6
http://www.wikidata.org/entity/Q1047337,7
http://www.wikidata.org/entity/Q1047380,1
http://www.wikidata.org/entity/Q1047437,1
http://www.wikidata.org/entity/Q1047443,6
http://www.wikidata.org/entity/Q1047551,13
http://www.wikidata.org/entity/Q1047554,1
http://www.wikidata.org/entity/Q1047559,11
http://www.wikidata.org/entity/Q1047607,1
http://www.wikidata.org/entity/Q1047698,4
http://www.wikidata.org/entity/Q10480682,1
http://www.wikidata.org/entity/Q10480691,1
http://www.wikidata.org/entity/Q1048084,11
http://www.wikidata.org/entity/Q104819,12
http://www.wikidata.org/entity/Q10482023,1
http://www.wikidata.org/entity/Q1048236,1
http://www.wikidata.org/entity/Q1048240,2
http://www.wikidata.org/entity/Q1048295,15
http://www.wikidata.org/entity/Q1048314,6
http://www.wikidata.org/entity/Q1048337,1
http://www.wikidata.org/entity/Q1048361,1
http://www.wikidata.org/entity/Q104837,1
http://www.wikidata.org/entity/Q1048390,3
http://www.wikidata.org/entity/Q1048403,1
http://www.wikidata.org/entity/Q1048419,1
http://www.wikidata.org/entity/Q104843,8
http://www.wikidata.org/entity/Q1048478,1
http://www.wikidata.org/entity/Q104851,3
http://www.wikidata.org/entity/Q1048525,12
http://www.wikidata.org/entity/Q1048573,10
http://www.wikidata.org/entity/Q1048652,1
http://www.wikidata.org/entity/Q1048835,105
http://www.wikidata.org/entity/Q1048858,1
http://www.wikidata.org/entity/Q1048902,12
http://www.wikidata.org/entity/Q1049021,12
http://www.wikidata.org/entity/Q1049049,5
http://www.wikidata.org/entity/Q1049158,1
http://www.wikidata.org/entity/Q1049254,12
http://www.wikidata.org/entity/Q10492745,6
http://www.wikidata.org/entity/Q1049294,1
http://www.wikidata.org/entity/Q104934,7
http://www.wikidata.org/entity/Q10493486,1
http://www.wikidata.org/entity/Q1049358,6
http://www.wikidata.org/entity/Q10493645,1
http://www.wikidata.org/entity/Q1049377,3
http://www.wikidata.org/entity/Q10493961,1
http://www.wikidata.org/entity/Q1049409,1
http://www.wikidata.org/entity/Q1049494,3
http://www.wikidata.org/entity/Q1049511,18
http://www.wikidata.org/entity/Q1049540,1
http://www.wikidata.org/entity/Q10495779,1
http://www.wikidata.org/entity/Q1049625,1
http://www.wikidata.org/entity/Q1049655,1
http://www.wikidata.org/entity/Q10496911,1
http://www.wikidata.org/entity/Q10497084,1
http://www.wikidata.org/entity/Q1049757,8
http://www.wikidata.org/entity/Q10497835,1
http://www.wikidata.org/entity/Q1049792,3
http://www.wikidata.org/entity/Q10498148,1
http://www.wikidata.org/entity/Q1049852,1
http://www.wikidata.org/entity/Q1049881,11
http://www.wikidata.org/entity/Q1049923,3
http://www.wikidata.org/entity/Q10499251,8
http://www.wikidata.org/entity/Q105,2
http://www.wikidata.org/entity/Q105000,3
http://www.wikidata.org/entity/Q105006,1
http://www.wikidata.org/entity/Q1050126,1
http://www.wikidata.org/entity/Q10501308,1
http://www.wikidata.org/entity/Q1050132,1
http://www.wikidata.org/entity/Q10501606,1
http://www.wikidata.org/entity/Q1050259,8
http://www.wikidata.org/entity/Q1050285,1
http://www.wikidata.org/entity/Q1050367,1
http://www.wikidata.org/entity/Q10505824,1
http://www.wikidata.org/entity/Q1050634,1
http://www.wikidata.org/entity/Q1050739,1
http://www.wikidata.org/entity/Q1050818,1
http://www.wikidata.org/entity/Q1050840,1
http://www.wikidata.org/entity/Q10508452,1
http://www.wikidata.org/entity/Q10508453,1
http://www.wikidata.org/entity/Q1050848,1
http://www.wikidata.org/entity/Q1050866,1
http://www.wikidata.org/entity/Q1050906,1
http://www.wikidata.org/entity/Q10509147,1
http://www.wikidata.org/entity/Q10509765,1
http://www.wikidata.org/entity/Q1051067,12
http://www.wikidata.org/entity/Q10511368,11
http://www.wikidata.org/entity/Q10511371,1
http://www.wikidata.org/entity/Q1051178,1
http://www.wikidata.org/entity/Q10512400,1
http://www.wikidata.org/entity/Q1051265,1
http://www.wikidata.org/entity/Q1051308,1
http://www.wikidata.org/entity/Q105131,1
http://www.wikidata.org/entity/Q1051355,11
http://www.wikidata.org/entity/Q10513727,1
http://www.wikidata.org/entity/Q1051405,1
http://www.wikidata.org/entity/Q1051411,2
http://www.wikidata.org/entity/Q10514513,1
http://www.wikidata.org/entity/Q1051557,1
http://www.wikidata.org/entity/Q1051581,7
http://www.wikidata.org/entity/Q1051606,6
http://www.wikidata.org/entity/Q1051620,1
http://www.wikidata.org/entity/Q10517054,2
http://www.wikidata.org/entity/Q105173,6
http://www.wikidata.org/entity/Q1051772,1
http://www.wikidata.org/entity/Q1051773,1
http://www.wikidata.org/entity/Q105186,4
http://www.wikidata.org/entity/Q105190,4
http://www.wikidata.org/entity/Q1051902,6
http://www.wikidata.org/entity/Q10519294,6
http://www.wikidata.org/entity/Q105196,3
http://www.wikidata.org/entity/Q1052,5
http://www.wikidata.org/entity/Q1052001,2
http://www.wikidata.org/entity/Q10520688,1
http://www.wikidata.org/entity/Q105210,111
http://www.wikidata.org/entity/Q10521078,6
http://www.wikidata.org/entity/Q1052147,1
http://www.wikidata.org/entity/Q1052236,1
http://www.wikidata.org/entity/Q10522551,1
http://www.wikidata.org/entity/Q1052281,4
http://www.wikidata.org/entity/Q1052390,2
http://www.wikidata.org/entity/Q1052575,8
http://www.wikidata.org/entity/Q1052595,2
http://www.wikidata.org/entity/Q1052621,56
http://www.wikidata.org/entity/Q1052650,1
http://www.wikidata.org/entity/Q1052687,11
http://www.wikidata.org/entity/Q105269,8
http://www.wikidata.org/entity/Q1052743,2
http://www.wikidata.org/entity/Q10528117,1
http://www.wikidata.org/entity/Q10528967,1
http://www.wikidata.org/entity/Q1052919,1
http://www.wikidata.org/entity/Q10529545,1
http://www.wikidata.org/entity/Q1052990,1
http://www.wikidata.org/entity/Q1053,5
http://www.wikidata.org/entity/Q1053463,1
http://www.wikidata.org/entity/Q1053470,11
http://www.wikidata.org/entity/Q1053501,1
http://www.wikidata.org/entity/Q10535314,3
http://www.wikidata.org/entity/Q10536149,1
http://www.wikidata.org/entity/Q1053619,1
http://www.wikidata.org/entity/Q1053630,2
http://www.wikidata.org/entity/Q105368,2
http://www.wikidata.org/entity/Q1053745,1
http://www.wikidata.org/entity/Q1053916,1
http://www.wikidata.org/entity/Q1053956,2
http://www.wikidata.org/entity/Q105397,2
http://www.wikidata.org/entity/Q1053972,1
http://www.wikidata.org/entity/Q1054,2
http://www.wikidata.org/entity/Q1054023,1
http://www.wikidata.org/entity/Q10540834,3
http://www.wikidata.org/entity/Q1054088,10
http://www.wikidata.org/entity/Q1054101,1
http://www.wikidata.org/entity/Q10541153,1
http://www.wikidata.org/entity/Q1054134,1
http://www.wikidata.org/entity/Q105420,9
http://www.wikidata.org/entity/Q1054271,1
http://www.wikidata.org/entity/Q1054291,1
http://www.wikidata.org/entity/Q105434,11
http://www.wikidata.org/entity/Q105439,1
http://www.wikidata.org/entity/Q1054403,7
http://www.wikidata.org/entity/Q10544122,1
http://www.wikidata.org/entity/Q1054442,1
http://www.wikidata.org/entity/Q105447,1
http://www.wikidata.org/entity/Q1054574,6
http://www.wikidata.org/entity/Q1054650,1
http://www.wikidata.org/entity/Q1054671,4
http://www.wikidata.org/entity/Q1054718,12
http://www.wikidata.org/entity/Q1054722,1
http://www.wikidata.org/entity/Q1054726,2
http://www.wikidata.org/entity/Q1054760,3
http://www.wikidata.org/entity/Q1054799,3
http://www.wikidata.org/entity/Q1054813,11
http://www.wikidata.org/entity/Q10548373,1
http://www.wikidata.org/entity/Q10548615,1
http://www.wikidata.org/entity/Q1054898,1
http://www.wikidata.org/entity/Q1054949,1
http://www.wikidata.org/entity/Q10550013,1
http://www.wikidata.org/entity/Q1055028,1
http://www.wikidata.org/entity/Q1055065,8
http://www.wikidata.org/entity/Q105507,8
http://www.wikidata.org/entity/Q10551175,1
http://www.wikidata.org/entity/Q105513,2
http://www.wikidata.org/entity/Q10551478,1
http://www.wikidata.org/entity/Q1055193,1
http://www.wikidata.org/entity/Q10552196,1
http://www.wikidata.org/entity/Q105522,2
http://www.wikidata.org/entity/Q1055303,2
http://www.wikidata.org/entity/Q1055307,1
http://www.wikidata.org/entity/Q10553306,1
http://www.wikidata.org/entity/Q10553309,5
http://www.wikidata.org/entity/Q1055331,3
http://www.wikidata.org/entity/Q1055465,12
http://www.wikidata.org/entity/Q105580,2
http://www.wikidata.org/entity/Q1055894,5
http://www.wikidata.org/entity/Q1055974,1
http://www.wikidata.org/entity/Q105611,3
http://www.wikidata.org/entity/Q1056131,1
http://www.wikidata.org/entity/Q1056166,3
http://www.wikidata.org/entity/Q1056289,1
http://www.wikidata.org/entity/Q10563755,4
http://www.wikidata.org/entity/Q1056391,15
http://www.wikidata.org/entity/Q1056396,29
http://www.wikidata.org/entity/Q1056408,1
http://www.wikidata.org/entity/Q105650,5
http://www.wikidata.org/entity/Q10565436,1
http://www.wikidata.org/entity/Q1056554,18
http://www.wikidata.org/entity/Q10566551,6
http://www.wikidata.org/entity/Q105674,11
http://www.wikidata.org/entity/Q1056832,2
http://www.wikidata.org/entity/Q1056901,1
http://www.wikidata.org/entity/Q1057,1
http://www.wikidata.org/entity/Q1057026,1
http://www.wikidata.org/entity/Q1057060,9
http://www.wikidata.org/entity/Q1057079,3
http://www.wikidata.org/entity/Q1057101,1
http://www.wikidata.org/entity/Q10571400,1
http://www.wikidata.org/entity/Q1057172,3
http://www.wikidata.org/entity/Q1057174,5
http://www.wikidata.org/entity/Q1057179,8
http://www.wikidata.org/entity/Q1057187,3
